name,path,length
d1mzba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mzba_,133
d2q07a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q07a1,66
d2d4ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2d4ra1,146
d1xi3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xi3a_,202
d1lfwa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lfwa1,272
d2qn6b1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qn6b1,89
d2f8la1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f8la1,323
d2xz4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2xz4a_,165
d1h4ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h4ra1,111
d2p6va1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2p6va1,97
d1gr0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gr0a2,85
d1flca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1flca2,271
d3gdla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3gdla_,257
d1gg3a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gg3a3,81
d3dzza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dzza_,386
d2ax3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ax3a1,278
d2haza1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2haza1,101
d1u5pa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u5pa2,101
d2fzpa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fzpa1,125
d1wz9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wz9a_,363
d2e1za2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2e1za2,205
d1l3ka2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1l3ka2,79
d1w6ka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w6ka1,446
d1j6ua3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j6ua3,207
d1gg3a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gg3a2,92
d1vk3a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vk3a3,163
d1twua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1twua_,137
d1xfja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xfja_,256
d1ej2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ej2a_,167
d1wfka_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wfka_,88
d3fdea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3fdea_,209
d2f5va2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f5va2,198
d2jhfa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2jhfa2,176
d1gcya2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gcya2,354
d1o6wa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o6wa2,46
d2zbxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zbxa_,399
d1xw3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xw3a1,110
d1knxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1knxa1,132
d1nwza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nwza_,125
d1rssa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rssa_,140
d2qjla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qjla_,99
d2d9ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2d9ra1,85
d1tbxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tbxa_,94
d2i6ha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i6ha1,179
d2bjqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bjqa1,170
d1dvoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1dvoa_,152
d1kfsa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kfsa1,195
d1lf6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lf6a1,397
d1uena_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uena_,125
d1ofla_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ofla_,481
d1my6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1my6a1,88
d1gz0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gz0a1,166
d1yzha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yzha1,204
d1w3ba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w3ba_,388
d1v86a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v86a_,95
d1zrua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zrua1,103
d1wwma1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wwma1,180
d1kf6b2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kf6b2,105
d3shua_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3shua_,94
d2bv4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bv4a_,113
d2fe5a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fe5a1,92
d1xr4a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xr4a2,269
d2dtxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dtxa_,255
d1smye_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1smye_,95
d1ekqa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ekqa_,254
d1es9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1es9a_,212
d1e7ua4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1e7ua4,359
d1e2ta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1e2ta_,274
d1vima_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vima_,192
d2ajta2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ajta2,328
d2gz4a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gz4a1,200
d2r0xa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2r0xa_,156
d2pnra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pnra1,164
d1bi6,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bi6.2,11
d1q3xa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q3xa1,242
d2cc6a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2cc6a_,64
d3b7sa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3b7sa2,208
d1kjwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kjwa2,199
d1c4oa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c4oa2,174
d1tuga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1tuga1,310
d1sh1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sh1a_,48
d2g0da_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g0da_,404
d1wxqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wxqa1,273
d2oola1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oola1,194
d1o7fa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o7fa1,142
d1m7xa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1m7xa1,110
d1d1ha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1d1ha_,35
d1opoa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1opoa_,267
d2c78a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2c78a1,100
d1dzfa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1dzfa1,139
d3gv3a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3gv3a_,62
d1rc9a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rc9a1,164
d2o3aa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o3aa1,161
d1wura1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wura1,185
d2gfna2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gfna2,115
d1t01a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t01a1,125
d1eerb2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1eerb2,104
d1v5va1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v5va1,89
d2puza2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2puza2,301
d1lu4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lu4a_,134
d1leha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1leha1,230
d1kafa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1kafa_,108
d1lm8b_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lm8b_,106
d2e7ga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2e7ga1,116
d2d0ob1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2d0ob1,108
d1o8ra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1o8ra_,94
d1d2zb_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1d2zb_,150
d2gf5a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gf5a2,82
d1vi0a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vi0a2,117
d1t61a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t61a2,111
d1muwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1muwa_,386
d2imja1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2imja1,155
d1mgta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mgta1,81
d1j0ha1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j0ha1,123
d1nwwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nwwa_,145
d1qyna_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qyna_,134
d1b6ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1b6ga_,310
d1q6za3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1q6za3,183
d1jc4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jc4a_,145
d1lkta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1lkta_,104
d1h6ta2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h6ta2,210
d3lqva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3lqva_,113
d1ussa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ussa_,88
d2nw8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2nw8a1,262
d1w0na_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w0na_,120
d3cjsb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3cjsb1,70
d1aopa4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1aopa4,145
d2ikba1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ikba1,163
d1w07a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1w07a3,271
d1n9wa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n9wa1,93
d1yf3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yf3a1,259
d2dsya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dsya1,80
d2ce7a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ce7a1,162
d1vm6a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vm6a2,86
d2ntpa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ntpa_,342
d1z84a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z84a1,154
d3qnma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3qnma_,231
d1cs6a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1cs6a3,91
d1sq5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1sq5a_,302
d1s6ca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1s6ca_,167
d1dqca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1dqca_,73
d1p5ja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1p5ja_,319
d1hpia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hpia_,71
d2f02a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f02a_,319
d2co8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2co8a1,33
d1g60a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g60a_,238
d2bgca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bgca2,131
d1g86a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g86a_,141
d1yu5x_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1yu5x_,67
d1qqga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qqga2,104
d1ow1a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ow1a_,167
d3cnxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3cnxa1,138
d2oaia1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2oaia1,80
d1wifa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wifa_,126
d1vyba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vyba_,236
d1ui0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ui0a_,192
d1a3qa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1a3qa2,184
d2j43a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2j43a1,107
d2i8da1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2i8da1,121
d3i3qa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3i3qa_,203
d1oeda_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oeda_,127
d1zrra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zrra1,179
d1j2la_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j2la_,68
d1okqa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1okqa2,185
d1ow5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ow5a_,60
d1enwa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1enwa_,114
d2fx0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fx0a1,73
d4dfaa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d4dfaa_,129
d3dl3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3dl3a1,96
d1rkta1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rkta1,81
d1h9ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h9ra1,77
d2ciwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ciwa2,179
d2azpa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2azpa_,318
d1x1ia3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x1ia3,273
d2uy2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2uy2a_,287
d1fltx_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fltx_,95
d1g7oa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g7oa1,140
d1iwma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1iwma_,177
d2dtge1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2dtge1,102
d2zw2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zw2a_,85
d1uuna_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uuna_,184
d1j0ga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1j0ga_,92
d1r57a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r57a_,102
d2izva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2izva1,44
d1eara2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1eara2,68
d1rl6a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rl6a2,89
d2bgwa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bgwa2,133
d1xdpa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xdpa1,105
d1uura3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uura3,131
d2f2ha2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f2ha2,247
d1c3ga2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1c3ga2,90
d1u5ma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1u5ma_,73
d2g81i1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g81i1,56
d3cx5i_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3cx5i_,57
d1x3ha2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x3ha2,32
d1khya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1khya_,132
d2zkmx4,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2zkmx4,299
d1vbfa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vbfa_,224
d3ejva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ejva1,159
d1ffta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ffta_,501
d2gmna1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2gmna1,264
d2o4aa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o4aa_,84
d1oywa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oywa3,200
d1h9aa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h9aa2,290
d1wkva1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wkva1,382
d1h70a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h70a_,255
d1bj7a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1bj7a_,150
d2ed6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ed6a1,170
d2id1a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2id1a1,120
d1jlva2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jlva2,84
d1k92a2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1k92a2,256
d1fgya_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fgya_,127
d1wvec_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wvec_,75
d2ipqx1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ipqx1,121
d2w4fa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2w4fa_,95
d1zaka2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zaka2,31
d2bykb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bykb1,89
d1jo5a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1jo5a_,48
d1siga_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1siga_,305
d3ddja2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ddja2,132
d2joqa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2joqa1,86
d2e9xc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2e9xc1,105
d1v0wa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1v0wa2,240
d1fp1d1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fp1d1,110
d3ipra_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ipra_,137
d1ugva_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ugva_,72
d3ph9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3ph9a_,133
d2wfia_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wfia_,172
d1xg0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xg0a_,76
d2f1na1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2f1na1,250
d1g73a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1g73a_,157
d2pw8i_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2pw8i_,62
d2hfta2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hfta2,103
d2g9wa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2g9wa1,119
d2qyha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2qyha_,256
d1wwra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wwra1,151
d1z05a3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z05a3,128
d1nyca_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1nyca_,111
d1b0aa2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1b0aa2,121
d2brxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2brxa1,217
d2o8ra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2o8ra1,94
d1wgsa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1wgsa_,133
d1ygya1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ygya1,184
d1mgta2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1mgta2,88
d1ydxa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ydxa1,193
d1khda1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1khda1,69
d1x4za1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x4za1,108
d1qqha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1qqha_,144
d2hc5a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2hc5a1,109
d1szba2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1szba2,45
d1xwma_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xwma_,212
d1h3fa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1h3fa1,322
d1ddga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ddga1,221
d2fg9a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fg9a1,153
d1t3ta7,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t3ta7,217
d1ny9a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ny9a_,94
d2ddra1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ddra1,288
d1vq8t1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1vq8t1,119
d1n69a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1n69a_,78
d1guta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1guta_,67
d2ywxa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ywxa_,157
d2fug13,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fug13,84
d3i35a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3i35a_,57
d1r0ma1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1r0ma1,243
d2j3wb1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2j3wb1,167
d2wyta_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2wyta_,153
d2b5ic1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2b5ic1,95
d2ozla1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2ozla1,361
d1xrua1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1xrua1,277
d1ppjc1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ppjc1,119
d1musa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1musa_,458
d1z8ga1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1z8ga1,255
d1oa0a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oa0a_,543
d1oc0b_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1oc0b_,37
d1gqea_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1gqea_,362
d1x4ka1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x4ka1,32
d1efdn_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1efdn_,262
d3b0fa_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3b0fa_,43
d2fug91,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fug91,154
d2q78a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2q78a1,130
d1uz5a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1uz5a1,72
d2fm8a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2fm8a1,134
d1ig3a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1ig3a1,85
d1fxkc_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fxkc_,133
d1t6ca2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1t6ca2,180
d1hxha_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1hxha_,253
d1x3pa1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1x3pa1,54
d1rp0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1rp0a1,278
d1zjja_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1zjja_,261
d3bbba_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bbba_,151
d3plza_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3plza_,231
d2bfdb2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2bfdb2,138
d1fnfa3,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1fnfa3,89
d3bn0a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bn0a1,95
d3eb2a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3eb2a_,288
d1te4a_,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d1te4a_,111
d2guya2,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d2guya2,381
d3bb6a1,/group/bioinf_protstr/martin/ss_scope_benchmark/pdb/d3bb6a1,109
